business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Floorjack Auto Repair,(623) 363-5990,21242 N Black Canyon Hwy Phoenix AZ 85027,,,,osm:node:14106396694,osm overpass car_repair in Phoenix,2026-09-14
Jiffy Lube,(602) 482-2331,2005 East Cactus Road Phoenix AZ 85022,https://www.jiffylube.com/locations/az/phoenix/1664,,,osm:way:33184422,osm overpass car_repair in Phoenix,2026-09-14
AAMCO Transmissions & Total Car Care,(602) 714-2516,322 West Van Buren Street Phoenix AZ 85003,https://aamcophoenixcentral.com/,,,osm:way:37057864,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(602) 404-6700,East Bell Road Phoenix AZ 85032,https://crashchampions.com/locations/crash-champions-bell,,,osm:way:71277485,osm overpass car_repair in Phoenix,2026-09-14
Big Brand Tire & Service,(602) 493-5258,17434 North Cave Creek Road Phoenix AZ 85032,https://bigbrandtire.com/,,,osm:way:82697470,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(480) 951-9126,9199 East Talking Stick Way Scottsdale AZ 85250,https://www.discounttire.com/,,,osm:way:93160853,osm overpass car_repair in Phoenix,2026-09-14
Firestone,(623) 688-5160,2825 West Carefree Highway Phoenix AZ 85085,https://local.firestonecompleteautocare.com/arizona/phoenix/2825-w-carefree-hwy/,,,osm:way:103863566,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(602) 275-2187,1451 North 32nd Street Phoenix AZ 85008,https://www.gembaautomotive.com/auto-repair-shop-phoenix-az,,,osm:way:136807614,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(623) 772-0777,7715 West Lower Buckeye Road Phoenix AZ 85043,https://www.brakesplus.com,,,osm:way:152725699,osm overpass car_repair in Phoenix,2026-09-14
Half Price Auto Repair & Performance,(480) 686-8125,3800 North 7th Street Phoenix AZ 85014,,,,osm:way:153128617,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(623) 935-9166,13065 West Rancho Santa Fe Boulevard Avondale AZ 85392,https://www.brakesplus.com,,,osm:way:153246941,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(602) 978-9686,4455 West Bell Road Phoenix AZ 85306,https://www.discounttire.com/store/az/glendale/s/1016,,,osm:way:168449872,osm overpass car_repair in Phoenix,2026-09-14
Xpress Automotive,(480) 460-2400,15629 South Desert Foothills Parkway Phoenix AZ 85048,,,,osm:way:199755747,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive Repair,(602) 427-5676,6605 West Chandler Boulevard Chandler AZ 85226,https://www.gembaautomotive.com/,,,osm:way:205716630,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(623) 937-6639,7040 North 43rd Avenue Glendale AZ 85301,,,,osm:way:220272262,osm overpass car_repair in Phoenix,2026-09-14
Tesla Collision Tempe,(480) 444-3327,7015 South Harl Avenue Tempe AZ 85283,https://www.tesla.com/en_US/findus/location/bodyshop/tempebodyrepair,,,osm:way:221109279,osm overpass car_repair in Phoenix,2026-09-14
Classic Collision,(480) 998-5969,14850 North 83rd Place Scottsdale AZ 85260,https://www.ricsbodyandpaint.com/,,,osm:way:221879295,osm overpass car_repair in Phoenix,2026-09-14
Rory Airpark Autotek,(480) 483-7535,14850 North 83rd Place Scottsdale AZ 85260,https://www.rorysautotek.com/,,,osm:way:221879301,osm overpass car_repair in Phoenix,2026-09-14
Serrano's Tire Shop llc,(602) 649-6440,5905 West Glendale Avenue Glendale AZ 85301,,,,osm:way:222442306,osm overpass car_repair in Phoenix,2026-09-14
Leading Edge Auto,(623) 748-1632,10380 North 91st Avenue Peoria AZ 85345,https://www.meineke.com/locations/az/peoria-4342/,,,osm:way:230614649,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(480) 483-0355,8180 East Raintree Drive Scottsdale AZ 85260,https://crashchampions.com/locations/crash-champions-scottsdale,,,osm:way:231263299,osm overpass car_repair in Phoenix,2026-09-14
Community Tire Pros & Auto Repair,(602) 560-4099,2751 West North Lane Phoenix AZ 85051,https://communitytirepros.com,,,osm:way:238110974,osm overpass car_repair in Phoenix,2026-09-14
Sun Devil Auto,(602) 993-2170,4322 West Thunderbird Road Glendale AZ 85306,https://www.sundevilauto.com/,,,osm:way:243704057,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(480) 615-9974,4915 East McKellips Road Mesa AZ 85215,https://crashchampions.com/locations/crash-champions-mesa,,,osm:way:313029639,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(623) 878-9487,6825 West Peoria Avenue Peoria AZ 85345,,,,osm:way:341450382,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(623) 544-2811,13742 West Bell Road Surprise AZ 85374,,,,osm:way:354983909,osm overpass car_repair in Phoenix,2026-09-14
Brake Masters,(623) 975-6300,13758 West Bell Road Surprise AZ 85374,,,,osm:way:355225111,osm overpass car_repair in Phoenix,2026-09-14
Advanced Auto Service & Tire Center,(623) 878-4072,14087 West Grand Avenue Surprise AZ 85374,,,,osm:way:360077867,osm overpass car_repair in Phoenix,2026-09-14
Lee Myles Transmission,(623) 556-2220,14075 West Grand Avenue Surprise AZ 85374,,,,osm:way:360429848,osm overpass car_repair in Phoenix,2026-09-14
Wilhelm Automotive - Surprise,(623) 544-3676,14297 West Grand Avenue Surprise AZ 85374,,,,osm:way:360484560,osm overpass car_repair in Phoenix,2026-09-14
Thunderbird Automotive,(623) 882-8990,18808 North Reems Road Surprise AZ 85374,,,,osm:way:366200217,osm overpass car_repair in Phoenix,2026-09-14
Auto Glass Express,(480) 500-9000,6720 North 67th Avenue Peoria AZ 85345,https://autoglassexpress.com/,,,osm:way:399577413,osm overpass car_repair in Phoenix,2026-09-14
Big O Tires,(480) 500-5006,1150 West Southern Avenue Mesa AZ 85210,https://www.bigotires.com/location/az-mesa-85210/004238,,,osm:way:409043875,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(623) 486-4810,16000 North 75th Avenue Peoria AZ 85382,https://crashchampions.com/locations/crash-champions-peoria-75th-ave,,,osm:way:431154784,osm overpass car_repair in Phoenix,2026-09-14
Japanese Auto Pros,(602) 841-2424,2427 West Northern Avenue Phoenix AZ 85021,https://www.japaneseautopros.com,,,osm:way:437312363,osm overpass car_repair in Phoenix,2026-09-14
Sparks Auto Service,(480) 666-8802,4454 East University Drive Mesa AZ 85205,http://www.robertscomplete.net/,,,osm:way:437996901,osm overpass car_repair in Phoenix,2026-09-14
Big Brand Tire & Service,(623) 772-6800,10545 West Indian School Road Avondale AZ 85392,https://www.purcelltire.com/,,,osm:way:477224668,osm overpass car_repair in Phoenix,2026-09-14
Old School Auto Repair,(480) 964-2398,33 South Alma School Road Mesa AZ 85210,http://www.myosar.com,,,osm:way:486018637,osm overpass car_repair in Phoenix,2026-09-14
Safelite AutoGlass,(877) 465-5224,5851 East McKellips Road Mesa AZ 85215,https://www.safelite.com/stores/mesa-2,,,osm:way:500546491,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(623) 547-3061,13213 West McDowell Road Goodyear AZ 85395,,,,osm:way:505571244,osm overpass car_repair in Phoenix,2026-09-14
CarLife Auto Repair,(480) 462-6244,8830 East Talking Stick Way Salt River Indian Res AZ 85250,https://www.carlifeautocare.com/,,,osm:way:510537097,osm overpass car_repair in Phoenix,2026-09-14
Sun Devil Auto,(480) 300-7638,13226 North La Montana Drive Fountain Hills AZ 85268,,,,osm:way:520942180,osm overpass car_repair in Phoenix,2026-09-14
Kelley's Auto Repair,(480) 836-9100,13211 North La Montana Drive Fountain Hills AZ 85268,,,,osm:way:521364057,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(480) 785-7700,15635 South 48th Street Phoenix AZ 85048,https://www.brakesplus.com,,,osm:way:524325623,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(480) 837-2036,16745 East Shea Boulevard Fountain Hills AZ 85268,,,,osm:way:561130924,osm overpass car_repair in Phoenix,2026-09-14
16th Street Tire Shop & Auto Service,(602) 753-7418,402 North 16th Street Phoenix AZ 85006-3709,http://www.16sttiresandservice.pro,,,osm:way:561160609,osm overpass car_repair in Phoenix,2026-09-14
Sandy & Sons Auto Service,(480) 830-1999,2830 East McKellips Road Mesa AZ 85213,,,,osm:way:562323458,osm overpass car_repair in Phoenix,2026-09-14
Big O Tires,(480) 836-1680,11429 North Saguaro Boulevard Fountain Hills AZ 85268,,,,osm:way:563753564,osm overpass car_repair in Phoenix,2026-09-14
Liberty Auto Center,(480) 837-1620,11625 North Saguaro Boulevard Phoenix AZ,,,,osm:way:563995925,osm overpass car_repair in Phoenix,2026-09-14
Penske Automotive Collision,(480) 941-8800,350 North Hayden Road Scottsdale AZ 85257,https://www.penskeautomotivecollision.com/,,,osm:way:588752711,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(480) 539-9292,1740 West Elliot Road Gilbert AZ 85233,https://crashchampions.com/locations/crash-champions-elliot,,,osm:way:592892506,osm overpass car_repair in Phoenix,2026-09-14
HON-MAN Auto Care,(480) 377-0638,1864 East Apache Boulevard Tempe AZ 85281,,,,osm:way:608442289,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(480) 969-9001,1961 South Country Club Drive Mesa AZ 85210,https://www.brakesplus.com,,,osm:way:630354352,osm overpass car_repair in Phoenix,2026-09-14
Pete Nelson Automotive,(623) 974-4723,9000 North 103rd Avenue Sun City AZ 85351,,,,osm:way:667783850,osm overpass car_repair in Phoenix,2026-09-14
Redburn Tire Co.,(480) 962-0435,2339 North Country Club Drive Mesa AZ 85201,https://www.redburntireco.com/,,,osm:way:674809323,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(623) 214-1900,16839 North Reems Road Surprise AZ 85374,https://www.brakesplus.com,,,osm:way:733802396,osm overpass car_repair in Phoenix,2026-09-14
Brake Masters,(480) 575-8777,4603 East Carefree Highway Cave Creek AZ 85331,https://www.brakemasters.com/stores/4603-e-carefree-hwy-phoenix-az/,,,osm:way:761290848,osm overpass car_repair in Phoenix,2026-09-14
Discount Tire,(480) 905-1262,7075 East Shea Boulevard Scottsdale AZ 85253;85254,https://www.discounttire.com/store/az/scottsdale/s/1284,,,osm:way:837139022,osm overpass car_repair in Phoenix,2026-09-14
Wilhelm,(602) 581-8181,15275 North 35th Avenue Phoenix AZ 85053,https://www.wilhelmautomotive.com/locations/greenway,,,osm:way:842274287,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions Collision Repair Surprise,(623) 806-8701,12990 West Bell Road Surprise AZ 85378,https://crashchampions.com/locations/crash-champions-surprise,,,osm:way:847288928,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(602) 298-1516,18415 North 35th Avenue Phoenix AZ 85053,https://www.brakesplus.com,,,osm:way:889112752,osm overpass car_repair in Phoenix,2026-09-14
Christian Brothers Automotive,(623) 526-2520,5400 West Happy Valley Road Phoenix AZ 85083,https://www.cbac.com,,,osm:way:891396951,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(480) 977-1280,760 North Estrella Parkway Goodyear AZ 85338,,,,osm:way:896035057,osm overpass car_repair in Phoenix,2026-09-14
Firestone,(480) 400-8891,6915 North Pima Road Scottsdale AZ 85250,https://www.firestonecompleteautocare.com,,,osm:way:906602189,osm overpass car_repair in Phoenix,2026-09-14
Pavilions Auto Care,(480) 596-3800,9030 East Talking Stick Way Scottsdale AZ 85258,,,,osm:way:907136005,osm overpass car_repair in Phoenix,2026-09-14
Jiffy Lube,(480) 905-1817,7065 East Shea Boulevard Scottsdale AZ 85253,https://www.jiffylube.com/locations/az/scottsdale/1728,,,osm:way:907778407,osm overpass car_repair in Phoenix,2026-09-14
Sun Devil Auto,(480) 757-8247,8919 East San Victor Drive Scottsdale AZ 85258,https://www.sundevilauto.com/locations/scottsdale-17/,,,osm:way:907921598,osm overpass car_repair in Phoenix,2026-09-14
Firestone,(480) 900-3758,9396 North 90th Street Scottsdale AZ 85258,https://www.firestonecompleteautocare.com/,,,osm:way:907921599,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(623) 878-7790,6635 West Bell Road Glendale AZ 85308,https://www.brakesplus.com,,,osm:way:916861703,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(623) 362-0058,8380 West Deer Valley Road Peoria AZ 85383,https://www.brakesplus.com,,,osm:way:924868157,osm overpass car_repair in Phoenix,2026-09-14
Greulich's Automotive Repair,(602) 368-8881,5208 West Bell Road Glendale AZ 85308,https://www.greulichs.com/,,,osm:way:937127429,osm overpass car_repair in Phoenix,2026-09-14
Champs Family Automotive Surprise,(623) 376-6791,17141 North Dysart Road Surprise AZ 85378,https://champsfamilyautomotive.com/contact/,,,osm:way:938126520,osm overpass car_repair in Phoenix,2026-09-14
DTB Transmissions,(602) 997-1653,1710 West Hatcher Road Phoenix AZ 85021,,,,osm:way:941993052,osm overpass car_repair in Phoenix,2026-09-14
Big O Tires,(602) 842-0686,2420 West Northern Avenue Phoenix AZ 85021,https://www.bigotires.com/location/az/phoenix/2420-w-northern-ave-85021/004231,,,osm:way:942944939,osm overpass car_repair in Phoenix,2026-09-14
Wilhelm Automotive,(623) 925-1571,3900 South Estrella Parkway Goodyear AZ 85338,,,,osm:way:945882995,osm overpass car_repair in Phoenix,2026-09-14
Express Oil Change & Tire Engineers,(480) 765-2235,1325 West Warner Road Tempe AZ 85284,https://www.expressoil.com/stores/tempe/az/3500/,,,osm:way:986389429,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(480) 641-5500,5620 East Baseline Road Mesa AZ 85206,https://crashchampions.com/locations/crash-champions-baseline,,,osm:way:988813907,osm overpass car_repair in Phoenix,2026-09-14
Quality Glass Service LLC,(602) 349-7267,1948 East Decatur Street Mesa AZ 85203,https://www.qualityglassaz.com/,,,osm:way:993767501,osm overpass car_repair in Phoenix,2026-09-14
Service King Goodyear,(623) 289-8854,13820 West Test Drive Goodyear AZ 85338,,,,osm:way:995004766,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(480) 935-5277,2035 West Broadway Mesa AZ 85202,https://www.gembaautomotive.com/mesa-broadway-location,,,osm:way:1001912742,osm overpass car_repair in Phoenix,2026-09-14
Jiffy Lube,(623) 925-5404,1209 North Dysart Road Avondale AZ 85323,,,,osm:way:1005424426,osm overpass car_repair in Phoenix,2026-09-14
Brake Masters,(623) 237-9410,600 North Dysart Road Goodyear AZ 85338,https://www.brakemasters.com/,,,osm:way:1005425839,osm overpass car_repair in Phoenix,2026-09-14
All About Transmissions,(623) 289-7718,630 North Dysart Road Goodyear AZ 85338,,,,osm:way:1005425840,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(480) 565-1060,1840 West Happy Valley Road Phoenix AZ 85085,https://www.brakesplus.com,,,osm:way:1015137968,osm overpass car_repair in Phoenix,2026-09-14
Jiffy Lube,(623) 882-8377,115 East Van Buren Street Avondale AZ 85323,,,,osm:way:1093508103,osm overpass car_repair in Phoenix,2026-09-14
Valvoline,(480) 561-2944,14058 West Waddell Road Surprise AZ 85379,https://store.vioc.com/az/surprise/oil-change-090046.html,,,osm:way:1136593930,osm overpass car_repair in Phoenix,2026-09-14
AAA Surprise Auto Repair Center,(623) 209-0120,13020 West Bell Road Surprise AZ 85378,https://mwg.aaa.com/agent-office-locations/az/surprise/aaa-surprise-auto-repair-center,,,osm:way:1164787960,osm overpass car_repair in Phoenix,2026-09-14
Sun Devil Auto,(623) 250-4000,13850 West Test Drive Goodyear AZ 85338,,,,osm:way:1240252278,osm overpass car_repair in Phoenix,2026-09-14
Take 5 Oil Change,(480) 630-2676,1485 North Dysart Road Avondale AZ 85323,https://www.take5.com/,,,osm:way:1329137819,osm overpass car_repair in Phoenix,2026-09-14
Kelley's Machine Shop,(602) 395-1260,1706 West Hatcher Road Phoenix AZ 85021,,,,osm:way:1349933608,osm overpass car_repair in Phoenix,2026-09-14
Christian Brothers Automotive,(480) 376-7629,4075 East Cottonwood Lane Phoenix AZ 85048,,,,osm:way:1351684478,osm overpass car_repair in Phoenix,2026-09-14
Big O Tires,(623) 226-7525,28376 North Vistancia Boulevard Peoria AZ 85383,,,,osm:way:1483442052,osm overpass car_repair in Phoenix,2026-09-14
CAMPOS AUTO BODY LLC,(623) 203-2586,317 North 11th Place Phoenix,,,,osm:way:1537238662,osm overpass car_repair in Phoenix,2026-09-14
"Imperial Auto Works, Inc.",(847) 679-6800,3620 Oakton Street Skokie IL 60076,http://imperialautoworksinc.com,,,osm:node:424268072,osm overpass car_repair in Chicago,2026-09-14
Carfix Auto Center and Bodyshop,(773) 279-9914,Chicago 60625,http://carfixchicago.com,,,osm:node:2066009537,osm overpass car_repair in Chicago,2026-09-14
Sam's Auto Repair,(847) 440-4433,2311 Main Street Evanston 60202,https://www.samscarrepair.com/,,,osm:node:2294252530,osm overpass car_repair in Chicago,2026-09-14
A&A Transmission Corp.,(847) 492-1194,1322 Dodge Avenue Evanston IL 60201,,,,osm:node:2295218814,osm overpass car_repair in Chicago,2026-09-14
H&R Auto Center,(708) 771-6900,805 Hannah Avenue Forest Park IL 60130,,,,osm:node:4201274391,osm overpass car_repair in Chicago,2026-09-14
Forest Park Auto,(708) 427-0900,7535 Roosevelt Road Forest Park IL 60130,,,,osm:node:4203574599,osm overpass car_repair in Chicago,2026-09-14
Bill's Automotive,(708) 771-4107,1501 Circle Avenue Forest Park IL 60130,,,,osm:node:4203603790,osm overpass car_repair in Chicago,2026-09-14
Forest Automotive,(708) 366-1002,950 Des Plaines Avenue Forest Park IL 60130,,,,osm:node:4203603897,osm overpass car_repair in Chicago,2026-09-14
Bump City's Body Craft Inc.,(708) 848-3400,7050 West Roosevelt Road Oak Park IL 60304,,,,osm:node:4213292393,osm overpass car_repair in Chicago,2026-09-14
K-D Auto Service,(773) 274-8601,6419 North California Avenue Chicago IL 60645,http://k-dautoservice.com,,,osm:node:4541001716,osm overpass car_repair in Chicago,2026-09-14
BJ's Auto Repair,(773) 625-2322,3820 North Harlem Avenue Chicago IL 60634,https://www.bjsautorepair.com/,,,osm:node:5738930429,osm overpass car_repair in Chicago,2026-09-14
Accurate Auto,(708) 233-7728,7438 West 90th Street Bridgeview IL 60455,https://www.accurateautos.com/,,,osm:node:6026635479,osm overpass car_repair in Chicago,2026-09-14
Ed's Auto Interiors and Marine Canvas,(630) 530-4163,50 East Hill Street Villa Park IL 60181,http://www.edsautointeriors.com,,,osm:node:6027039394,osm overpass car_repair in Chicago,2026-09-14
Express Oil Change & Tire Engineers,(630) 541-5540,25 West 63rd Street Westmont IL 60559,https://www.expressoil.com/stores/westmont/il/1710/,,,osm:node:6522268846,osm overpass car_repair in Chicago,2026-09-14
Lara Auto Service 2,(773) 585-9040,4817 South Knox Avenue Chicago IL 60632,http://laraautoservice2.com,,,osm:node:6588181256,osm overpass car_repair in Chicago,2026-09-14
Alvaro’s Tire Shop,(773) 688-5874,717 North Cicero Avenue Chicago IL 60644,http://alvarostireshop.com,,,osm:node:6726389571,osm overpass car_repair in Chicago,2026-09-14
Apple Chevrolet Parts,(708) 336-3167,8585 West 159th Street Tinley Park IL 60487,,,,osm:node:6894923515,osm overpass car_repair in Chicago,2026-09-14
A-OK Automotive Collison Center,(773) 581-7979,5805 South Archer Avenue Chicago IL 60638,https://www.a-okautomotive.net/,,,osm:node:8144849182,osm overpass car_repair in Chicago,2026-09-14
Erie LaSalle Body Shop,(312) 337-3903,1005 West Huron Street Chicago IL 60642,https://erielasalle.com,,,osm:node:8983729602,osm overpass car_repair in Chicago,2026-09-14
Logic Automotive,(708) 480-7400,Chicago,,,,osm:node:9502897949,osm overpass car_repair in Chicago,2026-09-14
"Benak Service, Inc.",(708) 246-4813,701 Burlington Avenue Western Springs IL 60558,https://www.benakservice.com/,,,osm:node:9603239075,osm overpass car_repair in Chicago,2026-09-14
Auto Doc,(630) 601-7141,10S644 Chicago,https://www.autodoc2.com/,,,osm:node:9819086576,osm overpass car_repair in Chicago,2026-09-14
Fair Muffler,(708) 345-2011,Chicago,https://fairmuffleril.com/,,,osm:node:9948866691,osm overpass car_repair in Chicago,2026-09-14
The Car Care Nut Automotive,(708) 840-8226,15751 Annico Drive Homer Glen IL 60491,https://tccnautomotive.com,,,osm:node:10229586697,osm overpass car_repair in Chicago,2026-09-14
Express Tires,(773) 800-6428,1901 South Laramie Avenue Cicero IL 60804,,,,osm:node:11110837108,osm overpass car_repair in Chicago,2026-09-14
Hawk Motors,(773) 248-1200,4080 North Broadway Chicago,,,,osm:node:11242037986,osm overpass car_repair in Chicago,2026-09-14
I & C Auto Repair,(773) 549-8254,3454 North Sheffield Avenue Chicago IL 60657,,,,osm:node:11294373337,osm overpass car_repair in Chicago,2026-09-14
Sun Auto Werks,(773) 205-9990,4430 West Lawrence Avenue Chicago IL 60630,,,,osm:node:11702293734,osm overpass car_repair in Chicago,2026-09-14
Jay's Auto Body,(708) 897-9575,6355 West College Drive Palos Heights IL 60463,https://jaysautobodypalosheights.com,,,osm:node:12162042129,osm overpass car_repair in Chicago,2026-09-14
The Rim Plug (The Chrome Depot),(708) 776-3119,1817 South 55th Avenue Cicero IL 60804,https://www.facebook.com/thechromedepot,,,osm:node:12404106906,osm overpass car_repair in Chicago,2026-09-14
Route 66 Auto Service,(630) 920-0905,7551 South Madison Street Willowbrook IL 60527,https://www.rt66autoservice.com,,,osm:node:12714701631,osm overpass car_repair in Chicago,2026-09-14
"Martinez Auto Body, L.L.C.",(219) 852-0718,630 State Street Hammond IN 46320,https://martinezautobody.com/,,,osm:node:13231654123,osm overpass car_repair in Chicago,2026-09-14
Uno Auto Service,(773) 625-0299,8335 West Irving Park Road Chicago IL 60634,,,,osm:node:13373171143,osm overpass car_repair in Chicago,2026-09-14
Aqualux Auto Spa,(847) 904-2160,1822 Pickwick Avenue Glenview IL 60026,https://www.aqualuxautospa.com/,,,osm:node:13382125902,osm overpass car_repair in Chicago,2026-09-14
Lalo's Auto Body,+1-773-968-5485;+1-872-888-7801,8621 Lincoln Avenue Morton Grove IL 60053,,,,osm:node:13397876501,osm overpass car_repair in Chicago,2026-09-14
Archer Premier Tire Shop,(773) 735-4760,4825 South Archer Avenue Chicago IL 60632,https://archerpremiertireshop.com/,,,osm:node:13500806115,osm overpass car_repair in Chicago,2026-09-14
C&T Auto Services,(773) 437-3082,9200 South Stony Island Avenue Chicago IL 60617-3638,https://candtautoservices.com/,,,osm:node:13634928256,osm overpass car_repair in Chicago,2026-09-14
My Mechanic,(630) 325-2680,144 Burlington Avenue Clarendon Hills IL,http://www.mymechanic.net/,,,osm:node:13732861402,osm overpass car_repair in Chicago,2026-09-14
Busse Automotive And Detail Center,(847) 253-1634,113 East Prospect Avenue Chicago 60056,https://busseautocare.com/,,,osm:node:13796166101,osm overpass car_repair in Chicago,2026-09-14
Midwest Auto Body Shop Inc.,(708) 450-0700,1327 North 31st Avenue Melrose Park IL 60160,https://www.midwestautobodyshop.com/,,,osm:node:13825501043,osm overpass car_repair in Chicago,2026-09-14
Rojas Auto Service,(773) 247-9318,1850 West 33rd Street Chicago 60608,https://www.rojasautoservice.com/,,,osm:node:13984165801,osm overpass car_repair in Chicago,2026-09-14
GreatWater 360 Auto Care,(847) 724-0131,980 Shermer Road Glenview IL 60025,,,,osm:node:14032203707,osm overpass car_repair in Chicago,2026-09-14
Cassidy Tire and Service,(708) 290-1349,7227 North Avenue Chicago 60305,,,,osm:node:14073284201,osm overpass car_repair in Chicago,2026-09-14
Abes Auto Truck Repair,(708) 652-7516,5501 West 25th Street Cicero IL 60804,,,,osm:node:14135843307,osm overpass car_repair in Chicago,2026-09-14
Cermak Automotive,(708) 652-1155,5323 West Cermak Road Cicero IL 60804,,,,osm:node:14141179998,osm overpass car_repair in Chicago,2026-09-14
G & S Tire Repair,(708) 780-9310,5321 West Cermak Road Cicero IL 60804,,,,osm:node:14141185269,osm overpass car_repair in Chicago,2026-09-14
Grand Auto Center,(312) 226-1500,1401 West Grand Avenue Chicago IL 60642,https://www.napaonline.com/en/autocare/?facilityId=576008,,,osm:node:14150041252,osm overpass car_repair in Chicago,2026-09-14
Gateway Auto Service,(773) 342-7105,2057 West Division Street Chicago IL 60622,https://gatewayautochicago.net/,,,osm:node:14152336535,osm overpass car_repair in Chicago,2026-09-14
JC Garage,(872) 342-3850,2523-2527 South Archer Avenue Chicago,,,,osm:node:14173506402,osm overpass car_repair in Chicago,2026-09-14
Cosmetic Auto,(773) 763-7400,6166-6174 North Northwest Highway Chicago IL 60631,,,,osm:way:163331423,osm overpass car_repair in Chicago,2026-09-14
Chicago Car Care,(773) 761-1202,5419 North Kedzie Avenue Chicago IL 60625,,,,osm:way:164020304,osm overpass car_repair in Chicago,2026-09-14
Doc Able's Auto Clinic,(847) 475-3600,936 Chicago Avenue Evanston IL 60202,https://docable.com/,,,osm:way:168764391,osm overpass car_repair in Chicago,2026-09-14
Kraftsmen Auto Body,(773) 525-1907,3149-3151 North Clybourn Avenue Chicago IL 60618,https://www.kraftsmenauto.com/,,,osm:way:209457519,osm overpass car_repair in Chicago,2026-09-14
Lincoln Square Service,(773) 561-9300,4754 North Leavitt Street Chicago,https://www.lincolnsquareautoservice.com/,,,osm:way:209478239,osm overpass car_repair in Chicago,2026-09-14
"Hollywood Services, Inc.",(773) 561-9458,5656 North Western Avenue Chicago IL 60659,https://www.hollywoodservicesinc.com,,,osm:way:209486530,osm overpass car_repair in Chicago,2026-09-14
Augusta & Paulina Auto Service,(773) 486-9768,1700 West Augusta Boulevard Chicago,https://www.aandpautorepair.com/,,,osm:way:209848025,osm overpass car_repair in Chicago,2026-09-14
Arandas Tires & Rims,(773) 252-6292,1501-1511 North Ashland Avenue Chicago IL 60642,,,,osm:way:209864518,osm overpass car_repair in Chicago,2026-09-14
Pit Stop 500,(773) 667-7222,7000 South Stony Island Avenue Chicago IL 60649,https://pitstop500.webs.com,,,osm:way:211175299,osm overpass car_repair in Chicago,2026-09-14
Leon's Complete Auto Repair,(773) 646-2896,13359 South Baltimore Avenue Chicago IL 60633,,,,osm:way:211326337,osm overpass car_repair in Chicago,2026-09-14
Cabrales Auto Repair,(773) 646-5500,12958 South Carondolet Avenue Chicago IL 60633,,,,osm:way:211331098,osm overpass car_repair in Chicago,2026-09-14
Jara's Auto Rebuilders,(773) 768-5523,9601 South Ewing Avenue Chicago IL 60617,,,,osm:way:211395763,osm overpass car_repair in Chicago,2026-09-14
Stanfa Tire and Auto,(708) 596-9292,16220 Prince Drive South Holland IL 60473,https://www.stanfatire.com/,,,osm:way:237067446,osm overpass car_repair in Chicago,2026-09-14
Supreme Auto Repair,(847) 213-0573,3550 Dempster Street Skokie IL 60076,,,,osm:way:414595519,osm overpass car_repair in Chicago,2026-09-14
Belle Tire,(708) 675-2240,9526 West 159th Street Orland Park IL 60467,https://www.belletire.com/stores/detail/169/belle-tire-orland-park-il,,,osm:way:470090070,osm overpass car_repair in Chicago,2026-09-14
Arrow Body and Fender,(708) 456-9424,7536 West Grand Avenue Elmwood Park IL 60707,,,,osm:way:550917222,osm overpass car_repair in Chicago,2026-09-14
Arlington Standard,(847) 259-1458,300 West Northwest Highway Arlington Heights IL 60004,,,,osm:way:611283948,osm overpass car_repair in Chicago,2026-09-14
Popular Mufflers & Brakes,(224) 735-3222,Chicago,,,,osm:way:611283949,osm overpass car_repair in Chicago,2026-09-14
Hollywood Motors,(708) 485-9333,3637 Woodside Avenue Chicago,https://www.hollywoodmotorsinc.com/,,,osm:way:615349336,osm overpass car_repair in Chicago,2026-09-14
N&A Auto Repairs,(847) 859-6191,1701 Howard Street Evanston IL 60202,,,,osm:way:837638673,osm overpass car_repair in Chicago,2026-09-14
